time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,ang_vel_x,ang_vel_y,ang_vel_z,ang_acc_x,ang_acc_y,ang_acc_z,q_w,q_x,q_y,q_z,cmd_thrust,cmd_roll_rate,cmd_pitch_rate,cmd_yaw_rate,x_ref,y_ref,z_ref,yaw_ref
7.020070,-0.004316,1.544466,-2.022865,0.001895,0.054455,-0.020651,-0.007770,-0.009340,-9.730991,-0.002544,-0.014947,-0.044312,-0.002828,-0.014630,-0.044141,0.751804,-0.006428,0.006619,0.659322,-0.724882,-0.002928,-0.011942,-0.041940,1.499043,0.000000,-1.999777,0.348843
7.040072,-0.004031,1.544833,-2.023211,0.001833,0.051047,-0.019541,-0.004883,-0.011398,-9.730398,-0.002200,-0.014293,-0.043129,-0.003295,-0.013178,-0.042406,0.751938,-0.006368,0.006523,0.659171,-0.724899,-0.002504,-0.012578,-0.041832,1.499238,0.000000,-1.999822,0.348888
7.060073,-0.003604,1.545304,-2.023688,0.001767,0.046022,-0.017839,-0.001184,-0.004153,-9.726583,-0.002424,-0.014385,-0.043733,-0.001921,-0.014889,-0.043493,0.752146,-0.006293,0.006378,0.658935,-0.724929,-0.001931,-0.013354,-0.041724,1.499404,0.000000,-1.999861,0.348927
7.080072,-0.003307,1.545571,-2.023954,0.001691,0.042721,-0.016634,-0.015249,-0.003032,-9.725618,-0.001841,-0.013941,-0.042797,-0.001125,-0.013554,-0.043352,0.752296,-0.006236,0.006283,0.658766,-0.724950,-0.001608,-0.013881,-0.041642,1.499545,0.000000,-1.999894,0.348960
7.100101,-0.002884,1.545907,-2.024282,0.001559,0.037906,-0.014945,-0.006820,0.003912,-9.728067,-0.000163,-0.017536,-0.043632,-0.000170,-0.017415,-0.043640,0.752495,-0.006127,0.006137,0.658541,-0.724995,-0.001334,-0.014283,-0.041568,1.499662,0.000000,-1.999921,0.348987
7.120071,-0.002622,1.546083,-2.024456,0.001415,0.034741,-0.013832,-0.007220,-0.005639,-9.734066,0.000184,-0.017813,-0.043545,0.000101,-0.018278,-0.043374,0.752638,-0.006043,0.006033,0.658379,-0.725041,-0.001175,-0.014853,-0.041450,1.499757,0.000000,-1.999943,0.349009
7.140096,-0.002252,1.546281,-2.024662,0.001391,0.030207,-0.012118,-0.006031,-0.007973,-9.728193,-0.001039,-0.017554,-0.042928,-0.001044,-0.018190,-0.043042,0.752863,-0.005923,0.005872,0.658124,-0.725081,-0.001095,-0.015007,-0.041368,1.499833,0.000000,-1.999961,0.349027
7.160098,-0.002010,1.546375,-2.024771,0.001369,0.027265,-0.010906,-0.000251,-0.008214,-9.718473,0.000009,-0.015780,-0.042603,0.000839,-0.015696,-0.042402,0.753007,-0.005843,0.005773,0.657961,-0.725166,-0.000759,-0.015344,-0.041238,1.499891,0.000000,-1.999974,0.349040
7.180073,-0.001680,1.546462,-2.024839,0.001263,0.022911,-0.009020,-0.006161,0.002342,-9.730921,-0.001348,-0.017311,-0.043192,-0.001065,-0.017416,-0.042973,0.753222,-0.005722,0.005614,0.657718,-0.725232,-0.000657,-0.015726,-0.041161,1.499934,0.000000,-1.999985,0.349050
7.200076,-0.001481,1.546474,-2.024850,0.001199,0.020062,-0.007858,-0.008769,-0.006605,-9.734331,-0.000026,-0.017060,-0.043929,-0.000492,-0.017415,-0.043271,0.753375,-0.005635,0.005508,0.657544,-0.725341,-0.000486,-0.016077,-0.041034,1.499964,0.000000,-1.999992,0.349057
7.220072,-0.001201,1.546429,-2.024808,0.001237,0.015874,-0.006276,0.000125,-0.005773,-9.743525,-0.000649,-0.017381,-0.044115,-0.001134,-0.017429,-0.044287,0.753605,-0.005511,0.005346,0.657283,-0.725417,-0.000378,-0.016394,-0.040942,1.499983,0.000000,-1.999996,0.349062
7.240099,-0.001037,1.546345,-2.024728,0.001169,0.013245,-0.005086,-0.006697,-0.007305,-9.726744,-0.002412,-0.017623,-0.042365,-0.001942,-0.016567,-0.042634,0.753748,-0.005438,0.005227,0.657121,-0.725526,-0.000064,-0.016934,-0.040813,1.499994,0.000000,-1.999999,0.349064
7.260104,-0.000809,1.546171,-2.024590,0.001078,0.009262,-0.003424,-0.003661,-0.001420,-9.737486,-0.000315,-0.019466,-0.043093,-0.000378,-0.019271,-0.043135,0.753972,-0.005306,0.005052,0.656866,-0.725620,0.000206,-0.017256,-0.040729,1.499999,0.000000,-2.000000,0.349066
7.280074,-0.000669,1.545996,-2.024474,0.001061,0.006654,-0.002337,0.000536,-0.004188,-9.737886,0.000114,-0.019930,-0.042804,-0.000102,-0.019203,-0.042767,0.754126,-0.005204,0.004931,0.656690,-0.725744,0.000228,-0.017592,-0.040597,1.500000,0.000000,-2.000000,0.349066
7.300098,-0.000527,1.545800,-2.024361,0.001138,0.004231,-0.001278,-0.003476,-0.009154,-9.752419,0.000985,-0.019573,-0.043006,0.000537,-0.020912,-0.041963,0.754277,-0.005102,0.004816,0.656519,-0.725830,0.000313,-0.017758,-0.040504,1.500000,0.000000,-2.000000,0.349066
7.320122,-0.000398,1.545446,-2.024152,0.001084,0.000577,0.000087,0.000089,0.003285,-9.744102,0.001303,-0.022697,-0.042130,0.001409,-0.022353,-0.042280,0.754497,-0.004926,0.004621,0.656269,-0.725947,0.000282,-0.017927,-0.040378,1.500000,0.000000,-2.000000,0.349066
7.340103,-0.000327,1.545000,-2.023919,0.001098,-0.002957,0.001381,-0.003832,-0.004682,-9.754833,0.000901,-0.021447,-0.042194,0.000567,-0.021722,-0.042616,0.754731,-0.004753,0.004432,0.656003,-0.726028,0.000194,-0.017877,-0.040289,1.500000,0.000000,-2.000000,0.349066
7.360105,-0.000294,1.544662,-2.023754,0.001088,-0.005208,0.002152,-0.008733,-0.001355,-9.757595,0.001156,-0.021347,-0.041564,0.000160,-0.021739,-0.041895,0.754894,-0.004635,0.004309,0.655816,-0.726139,-0.000080,-0.018035,-0.040150,1.500000,0.000000,-2.000000,0.349066
7.380105,-0.000294,1.544069,-2.023460,0.000905,-0.008564,0.003241,-0.002783,-0.006824,-9.753998,0.001580,-0.020817,-0.041937,0.001126,-0.021297,-0.041616,0.755122,-0.004458,0.004133,0.655556,-0.726210,-0.000295,-0.018133,-0.040059,1.500000,0.000000,-2.000000,0.349066
7.400075,-0.000305,1.543623,-2.023235,0.000808,-0.010738,0.004031,-0.004692,-0.000901,-9.755618,0.000351,-0.020470,-0.041799,0.000515,-0.022410,-0.041837,0.755279,-0.004348,0.004009,0.655376,-0.726327,-0.000747,-0.018407,-0.039923,1.500000,0.000000,-2.000000,0.349066
7.420102,-0.000327,1.543133,-2.022983,0.000733,-0.012802,0.004777,0.001626,-0.011963,-9.757613,0.000439,-0.020987,-0.041596,0.000653,-0.020425,-0.041973,0.755443,-0.004233,0.003880,0.655189,-0.726419,-0.000962,-0.018593,-0.039828,1.500000,0.000000,-2.000000,0.349066
7.440075,-0.000366,1.542325,-2.022557,0.000670,-0.015904,0.005868,-0.000858,-0.003809,-9.756121,0.000627,-0.021297,-0.041569,0.000969,-0.021503,-0.041184,0.755690,-0.004063,0.003692,0.654907,-0.726555,-0.001205,-0.018853,-0.039681,1.500000,0.000000,-2.000000,0.349066
7.460101,-0.000412,1.541444,-2.022078,0.000553,-0.018884,0.006972,-0.005898,0.001224,-9.761667,0.000596,-0.021829,-0.042435,0.000683,-0.021412,-0.042297,0.755933,-0.003887,0.003503,0.654628,-0.726653,-0.001397,-0.019077,-0.039590,1.500000,0.000000,-2.000000,0.349066
7.480076,-0.000447,1.540814,-2.021726,0.000506,-0.020785,0.007716,0.004125,-0.007618,-9.754234,-0.000646,-0.021684,-0.041646,0.000071,-0.021237,-0.041158,0.756100,-0.003774,0.003374,0.654436,-0.726814,-0.001727,-0.019376,-0.039445,1.500000,0.000000,-2.000000,0.349066
7.500094,-0.000503,1.539794,-2.021168,0.000468,-0.023525,0.008753,-0.007991,-0.005872,-9.764881,-0.001105,-0.021918,-0.040436,-0.001367,-0.022005,-0.040204,0.756349,-0.003608,0.003177,0.654151,-0.726922,-0.001782,-0.019574,-0.039345,1.500000,0.000000,-2.000000,0.349066
7.520100,-0.000542,1.539081,-2.020787,0.000503,-0.025336,0.009421,0.003657,-0.013863,-9.759777,-0.000277,-0.020807,-0.041885,-0.000534,-0.020482,-0.042194,0.756511,-0.003499,0.003045,0.653964,-0.727086,-0.001892,-0.019888,-0.039202,1.500000,0.000000,-2.000000,0.349066
7.540102,-0.000648,1.537938,-2.020200,0.000552,-0.027956,0.010232,-0.002612,-0.013554,-9.769110,-0.001204,-0.024092,-0.042342,-0.001766,-0.024495,-0.042489,0.756767,-0.003327,0.002836,0.653670,-0.727190,-0.001877,-0.020139,-0.039104,1.500000,0.000000,-2.000000,0.349066
7.560077,-0.000734,1.537146,-2.019805,0.000485,-0.029624,0.010741,0.004013,0.001422,-9.764313,-0.001417,-0.023072,-0.040700,-0.001643,-0.022598,-0.042227,0.756942,-0.003214,0.002687,0.653469,-0.727346,-0.001964,-0.020305,-0.038951,1.500000,0.000000,-2.000000,0.349066
7.580079,-0.000881,1.536301,-2.019442,0.000341,-0.031207,0.011145,0.000152,-0.001577,-9.782392,-0.000972,-0.024220,-0.041338,-0.001036,-0.023119,-0.041134,0.757120,-0.003099,0.002539,0.653264,-0.727447,-0.002058,-0.020383,-0.038846,1.500000,0.000000,-2.000000,0.349066
7.600077,-0.001130,1.535016,-2.018923,0.000180,-0.033454,0.011548,0.001615,-0.008408,-9.791859,-0.001131,-0.023796,-0.040617,-0.000724,-0.023442,-0.040471,0.757378,-0.002932,0.002325,0.652966,-0.727559,-0.002295,-0.020525,-0.038694,1.500000,0.000000,-2.000000,0.349066
7.620077,-0.001436,1.533711,-2.018404,0.000044,-0.035565,0.012058,-0.004452,-0.008136,-9.777093,-0.002423,-0.022812,-0.041285,-0.002404,-0.022882,-0.041443,0.757656,-0.002765,0.002104,0.652645,-0.727628,-0.002559,-0.020526,-0.038590,1.500000,0.000000,-2.000000,0.349066
7.640103,-0.001709,1.532815,-2.018079,-0.000025,-0.036925,0.012420,0.000541,-0.000531,-9.786493,-0.000849,-0.022762,-0.041372,-0.001373,-0.022863,-0.041135,0.757850,-0.002650,0.001964,0.652420,-0.727753,-0.002872,-0.020623,-0.038424,1.500000,0.000000,-2.000000,0.349066
7.660105,-0.002129,1.531443,-2.017613,-0.000210,-0.038848,0.012798,0.003702,0.000223,-9.783918,-0.002762,-0.023873,-0.040238,-0.003018,-0.023792,-0.039552,0.758128,-0.002484,0.001742,0.652099,-0.727826,-0.003178,-0.020648,-0.038310,1.500000,0.000000,-2.000000,0.349066
7.680098,-0.002439,1.530498,-2.017310,-0.000303,-0.040085,0.013070,0.000528,-0.007570,-9.787246,-0.001973,-0.024172,-0.041508,-0.001643,-0.024295,-0.040586,0.758324,-0.002369,0.001591,0.651872,-0.727926,-0.003589,-0.020588,-0.038144,1.500000,0.000000,-2.000000,0.349066
7.700076,-0.002975,1.529066,-2.016856,-0.000414,-0.041787,0.013409,-0.002329,-0.003152,-9.784281,-0.002860,-0.023212,-0.040632,-0.002799,-0.023200,-0.040608,0.758620,-0.002206,0.001364,0.651528,-0.728026,-0.003934,-0.020383,-0.037970,1.500000,0.000000,-2.000000,0.349066
7.720103,-0.003341,1.528106,-2.016553,-0.000461,-0.042777,0.013650,-0.008143,-0.007365,-9.794900,-0.003087,-0.023395,-0.040472,-0.003818,-0.023876,-0.039949,0.758820,-0.002104,0.001209,0.651296,-0.728094,-0.004205,-0.020462,-0.037850,1.500000,0.000000,-2.000000,0.349066
7.740079,-0.003991,1.526704,-2.016121,-0.000540,-0.044258,0.013915,0.003154,-0.004265,-9.784265,-0.003123,-0.024013,-0.039687,-0.003016,-0.023574,-0.040132,0.759113,-0.001939,0.000966,0.650955,-0.728154,-0.004442,-0.020302,-0.037736,1.500000,0.000000,-2.000000,0.349066
7.760103,-0.004449,1.525777,-2.015825,-0.000633,-0.045078,0.014034,-0.003659,-0.006387,-9.802773,-0.002900,-0.022294,-0.040022,-0.003487,-0.020981,-0.041375,0.759314,-0.001836,0.000817,0.650721,-0.728242,-0.004873,-0.019868,-0.037560,1.500000,0.000000,-2.000000,0.349066
7.780113,-0.005167,1.524397,-2.015372,-0.000733,-0.046221,0.014170,0.003462,0.004558,-9.792816,-0.002664,-0.023022,-0.040036,-0.002463,-0.023288,-0.040256,0.759626,-0.001685,0.000593,0.650357,-0.728299,-0.005261,-0.019718,-0.037437,1.500000,0.000000,-2.000000,0.349066
7.800081,-0.005670,1.523500,-2.015081,-0.000896,-0.046848,0.014186,0.002130,0.000816,-9.793603,-0.004031,-0.022680,-0.039691,-0.004542,-0.021718,-0.040526,0.759826,-0.001585,0.000442,0.650125,-0.728388,-0.005832,-0.019216,-0.037257,1.500000,0.000000,-2.000000,0.349066
7.820078,-0.006461,1.522185,-2.014667,-0.001095,-0.047666,0.014191,0.005186,0.005326,-9.800631,-0.003867,-0.022331,-0.039536,-0.003852,-0.022073,-0.039329,0.760136,-0.001450,0.000211,0.649762,-0.728440,-0.006194,-0.018825,-0.037136,1.500000,0.000000,-2.000000,0.349066
7.840080,-0.007076,1.521340,-2.014410,-0.001302,-0.048006,0.014113,0.005400,-0.004473,-9.797715,-0.004514,-0.020523,-0.039119,-0.003947,-0.021217,-0.039191,0.760346,-0.001365,0.000067,0.649517,-0.728511,-0.006790,-0.018142,-0.036953,1.500000,0.000000,-2.000000,0.349066
7.860107,-0.007995,1.520082,-2.014056,-0.001336,-0.048578,0.014118,-0.001208,-0.010916,-9.796934,-0.003869,-0.020812,-0.039609,-0.004059,-0.020927,-0.039656,0.760660,-0.001224,-0.000145,0.649149,-0.728575,-0.007500,-0.017420,-0.036765,1.500000,0.000000,-2.000000,0.349066
7.880112,-0.008638,1.519253,-2.013857,-0.001405,-0.048891,0.013978,-0.003472,-0.008910,-9.803127,-0.004633,-0.021081,-0.038748,-0.003947,-0.021363,-0.039039,0.760871,-0.001135,-0.000290,0.648902,-0.728602,-0.008009,-0.016960,-0.036640,1.500000,0.000000,-2.000000,0.349066
7.900111,-0.009635,1.518012,-2.013606,-0.001438,-0.049268,0.013800,-0.001112,-0.005403,-9.803270,-0.004335,-0.021274,-0.039060,-0.004569,-0.021448,-0.038955,0.761194,-0.001004,-0.000514,0.648523,-0.728635,-0.008622,-0.016102,-0.036450,1.500000,0.000000,-2.000000,0.349066
7.920107,-0.010293,1.517188,-2.013453,-0.001532,-0.049417,0.013664,-0.003578,-0.004463,-9.815477,-0.003843,-0.020433,-0.039319,-0.004243,-0.019911,-0.037701,0.761412,-0.000916,-0.000656,0.648267,-0.728656,-0.009103,-0.015515,-0.036321,1.500000,0.000000,-2.000000,0.349066
7.940077,-0.011319,1.515964,-2.013263,-0.001561,-0.049514,0.013298,0.011121,0.000404,-9.806932,-0.006177,-0.019424,-0.038739,-0.005684,-0.019480,-0.038036,0.761730,-0.000803,-0.000876,0.647894,-0.728661,-0.009597,-0.014920,-0.036195,1.500000,0.000000,-2.000000,0.349066
7.960108,-0.011990,1.515149,-2.013148,-0.001520,-0.049559,0.013101,0.003734,-0.011583,-9.807216,-0.005328,-0.018956,-0.037997,-0.005180,-0.018247,-0.037879,0.761939,-0.000733,-0.001015,0.647647,-0.728669,-0.010042,-0.014013,-0.036005,1.500000,0.000000,-2.000000,0.349066
7.980082,-0.012975,1.513929,-2.012981,-0.001334,-0.049559,0.012874,-0.003145,-0.003351,-9.806500,-0.006250,-0.017591,-0.039195,-0.006011,-0.017134,-0.039000,0.762258,-0.000640,-0.001229,0.647271,-0.728673,-0.010286,-0.013510,-0.035880,1.500000,0.000000,-2.000000,0.349066
8.000082,-0.013635,1.513126,-2.012871,-0.001196,-0.049501,0.012639,-0.005793,-0.001171,-9.807016,-0.008456,-0.016527,-0.038296,-0.007724,-0.015732,-0.038081,0.762467,-0.000596,-0.001373,0.647026,-0.728680,-0.010386,-0.012748,-0.035690,1.500000,0.000000,-2.000000,0.349066
8.020105,-0.014266,1.512328,-2.012740,-0.001098,-0.049418,0.012420,-0.004929,-0.005359,-9.812075,-0.007991,-0.016695,-0.039175,-0.009242,-0.015795,-0.038118,0.762675,-0.000554,-0.001512,0.646780,-0.728685,-0.010328,-0.012337,-0.035567,1.500000,0.000000,-2.000000,0.349066
8.040106,-0.015200,1.511130,-2.012595,-0.000797,-0.049146,0.012109,0.005579,-0.019023,-9.802284,-0.008304,-0.014597,-0.038610,-0.009121,-0.014517,-0.038280,0.762988,-0.000508,-0.001719,0.646410,-0.728684,-0.010090,-0.011671,-0.035380,1.500000,0.000000,-2.000000,0.349066
8.060084,-0.016088,1.509954,-2.012460,-0.000462,-0.048808,0.011922,0.001946,0.003352,-9.800156,-0.008420,-0.013987,-0.039071,-0.008280,-0.013768,-0.039232,0.763295,-0.000473,-0.001917,0.646048,-0.728688,-0.009756,-0.011331,-0.035257,1.500000,0.000000,-2.000000,0.349066
8.080106,-0.016673,1.509184,-2.012385,-0.000132,-0.048573,0.011723,-0.002839,-0.003159,-9.810010,-0.009443,-0.013501,-0.038020,-0.008452,-0.014617,-0.037564,0.763496,-0.000454,-0.002046,0.645810,-0.728694,-0.009359,-0.010806,-0.035075,1.500000,0.000000,-2.000000,0.349066
8.100083,-0.017536,1.508066,-2.012260,0.000365,-0.048063,0.011472,0.004628,-0.004287,-9.803798,-0.008122,-0.012946,-0.037803,-0.008038,-0.012313,-0.037891,0.763792,-0.000415,-0.002238,0.645459,-0.728688,-0.008916,-0.010483,-0.034956,1.500000,0.000000,-2.000000,0.349066
8.120107,-0.018086,1.507339,-2.012140,0.000770,-0.047679,0.011372,0.008225,-0.001071,-9.809067,-0.009446,-0.012042,-0.038549,-0.009729,-0.011089,-0.038807,0.763989,-0.000405,-0.002352,0.645224,-0.728696,-0.008413,-0.009966,-0.034780,1.500000,0.000000,-2.000000,0.349066
8.140114,-0.018902,1.506315,-2.011885,0.001352,-0.047015,0.011097,0.003270,0.003461,-9.809201,-0.009347,-0.010928,-0.036689,-0.008663,-0.011089,-0.037004,0.764280,-0.000401,-0.002528,0.644879,-0.728714,-0.007869,-0.009618,-0.034660,1.500000,0.000000,-2.000000,0.349066
8.160108,-0.019432,1.505654,-2.011699,0.001693,-0.046507,0.011022,0.006603,0.000888,-9.805931,-0.008308,-0.009997,-0.037688,-0.009011,-0.010348,-0.037221,0.764474,-0.000397,-0.002634,0.644649,-0.728743,-0.007038,-0.009193,-0.034488,1.500000,0.000000,-2.000000,0.349066
8.180110,-0.019955,1.505013,-2.011494,0.002102,-0.045911,0.010916,0.006908,-0.007835,-9.805094,-0.009246,-0.009565,-0.037445,-0.009195,-0.009896,-0.037037,0.764667,-0.000400,-0.002743,0.644420,-0.728779,-0.006547,-0.008833,-0.034372,1.500000,0.000000,-2.000000,0.349066
8.200107,-0.020714,1.504101,-2.011164,0.002883,-0.045077,0.010796,0.003303,-0.007853,-9.810163,-0.008491,-0.010974,-0.036595,-0.008148,-0.009611,-0.036521,0.764957,-0.000397,-0.002910,0.644075,-0.728832,-0.005541,-0.008266,-0.034197,1.500000,0.000000,-2.000000,0.349066
